busId,timestamp,latitude,longitude,speed
BUS01,2025-04-17T08:46:00,37.38772333631269,-5.982306107794247,26.637323213532564
BUS01,2025-04-17T08:47:00,37.38018040948593,-5.9885442132096784,29.856426788432017
BUS01,2025-04-17T08:48:00,37.38251684945919,-5.983291191644248,14.383275297637766
BUS01,2025-04-17T08:49:00,37.38081271807157,-5.980062793851637,29.4480167023392
BUS01,2025-04-17T08:50:00,37.386042328841945,-5.98475144671399,37.558942031391325
BUS01,2025-04-17T08:51:00,37.384349296527525,-5.9833226106080035,36.51485731493423
BUS01,2025-04-17T08:52:00,37.381274547496865,-5.987982683542948,38.349693845612265
BUS01,2025-04-17T08:53:00,37.380462452232216,-5.987379967813044,30.30147257366383
BUS01,2025-04-17T08:54:00,37.38247234543524,-5.988352104526696,29.36221987946324
BUS01,2025-04-17T08:55:00,37.38722765529602,-5.986596380067016,46.2904144903445
BUS01,2025-04-17T08:56:00,37.388587361410146,-5.989289255824365,40.15780933065714
BUS01,2025-04-17T08:57:00,37.38347180637283,-5.98467077138944,42.41502900035683
BUS01,2025-04-17T08:58:00,37.38566509276449,-5.988286423041575,46.861654098274485
BUS01,2025-04-17T08:59:00,37.383960430015314,-5.987001500377392,23.07232836938304
BUS02,2025-04-17T08:00:00,37.38950196514536,-5.982193696490506,44.34550604169802
BUS02,2025-04-17T08:01:00,37.387518440145975,-5.9841365167997305,37.40388635136228
BUS02,2025-04-17T08:02:00,37.3853128572722,-5.98621639029808,15.063687104710972
BUS02,2025-04-17T08:03:00,37.3888844309677,-5.989447114895621,47.79648608774163
BUS02,2025-04-17T08:04:00,37.38224205130178,-5.9867417632389115,21.298382017362513
BUS02,2025-04-17T08:05:00,37.38543935705047,-5.98561029169445,0.0
BUS02,2025-04-17T08:06:00,37.382929773323276,-5.987584530901954,16.81591264025245
BUS02,2025-04-17T08:07:00,37.38993678143416,-5.98098126918391,32.18371027074575
BUS02,2025-04-17T08:08:00,37.381957971168305,-5.984624234228487,25.102826745094188
BUS02,2025-04-17T08:09:00,37.380472067371414,-5.983237130919372,21.859470516684837
BUS02,2025-04-17T08:10:00,37.38849316085881,-5.981821095485785,26.665728944613875
BUS02,2025-04-17T08:11:00,37.38260927202868,-5.986811898044005,17.527504433091746
BUS02,2025-04-17T08:12:00,37.38369017668609,-5.980980808888904,26.443397591687795
BUS02,2025-04-17T08:13:00,37.38475305096891,-5.981441056787723,11.547718033579258
BUS02,2025-04-17T08:14:00,37.380006398807694,-5.986664246987423,40.170392689637964
BUS02,2025-04-17T08:15:00,37.3833933857836,-5.98368917441257,0.0
BUS02,2025-04-17T08:16:00,37.38930811930164,-5.981608055676821,18.399702018735038
BUS02,2025-04-17T08:17:00,37.387116922675254,-5.984528663526939,46.69745222584436
BUS02,2025-04-17T08:18:00,37.388054558404235,-5.986770552501963,28.56446113553688
BUS02,2025-04-17T08:19:00,37.38759239830402,-5.985033076011353,39.9978127763473
BUS02,2025-04-17T08:20:00,37.38866478154747,-5.98550944872808,15.537081612225485
BUS02,2025-04-17T08:21:00,37.38789008049574,-5.985987894784055,29.597839544094292
BUS02,2025-04-17T08:22:00,37.38587129252905,-5.984830193787106,33.10471152950376
BUS02,2025-04-17T08:23:00,37.38724609763227,-5.98593024784141,24.696042864859635
BUS02,2025-04-17T08:24:00,37.38912302762444,-5.986543908754989,22.974446851864716
BUS02,2025-04-17T08:25:00,37.38096051901308,-5.986812159393482,0.0
BUS02,2025-04-17T08:26:00,37.38732023984193,-5.980500926012285,31.576650223925753
BUS02,2025-04-17T08:27:00,37.381720309340565,-5.986426984876764,20.74033255886428
BUS02,2025-04-17T08:28:00,37.38996348116623,-5.985810111796778,42.15167425813016
BUS02,2025-04-17T08:29:00,37.38693087340962,-5.9870139033914045,38.028262246313176
BUS02,2025-04-17T08:30:00,37.38051646713352,-5.988636917706856,41.360823127914784
BUS02,2025-04-17T08:31:00,37.38625754918225,-5.98841038420048,36.97078735005619
BUS02,2025-04-17T08:32:00,37.38897464551599,-5.98834719397439,23.80803995089305
BUS02,2025-04-17T08:33:00,37.38562465195641,-5.980888250950838,46.07415274914471
BUS02,2025-04-17T08:34:00,37.383573243862614,-5.983513216539603,29.12116312187649
BUS02,2025-04-17T08:35:00,37.382466775365536,-5.984797456439079,0.0
BUS02,2025-04-17T08:36:00,37.38775450687155,-5.983738341111531,16.222226328640176
BUS02,2025-04-17T08:37:00,37.38161600803096,-5.984546302979468,36.53250094056567
BUS02,2025-04-17T08:38:00,37.3811567001928,-5.980033696908162,16.591710952208707
BUS02,2025-04-17T08:39:00,37.38934934223892,-5.98974221795365,30.78016485921381
BUS02,2025-04-17T08:40:00,37.389918870328685,-5.980272107919096,28.053502724023794
BUS02,2025-04-17T08:41:00,37.38279129015851,-5.983759171606082,41.789325270389696
BUS02,2025-04-17T08:42:00,37.386165694694284,-5.986259950074213,25.102078446622862
BUS02,2025-04-17T08:43:00,37.38401490518795,-5.985123518566747,43.51530541252399
BUS02,2025-04-17T08:44:00,37.382515193885446,-5.9864471716386465,10.162742337327284
BUS02,2025-04-17T08:45:00,37.38922600080697,-5.9812378124583985,0.0
BUS02,2025-04-17T08:46:00,37.38992647685376,-5.984010691692659,28.396104667212757
BUS02,2025-04-17T08:47:00,37.38773516527387,-5.981691599858537,49.20251544746724
BUS02,2025-04-17T08:48:00,37.38548170690642,-5.98179958662205,19.580996494457956
BUS02,2025-04-17T08:49:00,37.38787368499519,-5.985120197336429,48.01225183774893
BUS02,2025-04-17T08:50:00,37.386801498119056,-5.985755867616184,43.962206381984736
BUS02,2025-04-17T08:51:00,37.385414981280285,-5.982929102560958,38.107662800634145
BUS02,2025-04-17T08:52:00,37.38697010711901,-5.981287462881485,21.33242000956728
BUS02,2025-04-17T08:53:00,37.387713659987924,-5.98464636057534,20.49308788899235
BUS02,2025-04-17T08:54:00,37.38505898938859,-5.986566750221502,47.5079904777335
BUS02,2025-04-17T08:55:00,37.384929518907676,-5.9859224883988595,45.24659195064443
BUS02,2025-04-17T08:56:00,37.383766153875925,-5.9837863539053275,30.107389411333656
BUS02,2025-04-17T08:57:00,37.3800923886404,-5.984773329675174,24.64499448974651
BUS02,2025-04-17T08:58:00,37.385234690238256,-5.989482925706826,23.375767525110117
BUS02,2025-04-17T08:59:00,37.387082748440825,-5.98634256850993,20.46238547213939
BUS03,2025-04-17T08:00:00,37.38589598476977,-5.985629494484215,33.820735640736146
BUS03,2025-04-17T08:01:00,37.380018689233964,-5.988815943113056,47.91072579859171
BUS03,2025-04-17T08:02:00,37.38003937890516,-5.981319182768686,45.60964866583477
BUS03,2025-04-17T08:03:00,37.38718673958482,-5.983998063993733,29.95714809724598
BUS03,2025-04-17T08:04:00,37.382797002911516,-5.984570392679859,14.879052425179253
BUS03,2025-04-17T08:05:00,37.38613586570078,-5.987096032267959,0.0
BUS03,2025-04-17T08:06:00,37.3861256200169,-5.983659921502233,20.048985503180717
BUS03,2025-04-17T08:07:00,37.38544284530573,-5.981353865237406,14.154993344201309
BUS03,2025-04-17T08:08:00,37.38516069271886,-5.988051139028987,32.520133266298274
BUS03,2025-04-17T08:09:00,37.38999423024447,-5.980041441951096,44.41409631664537
BUS03,2025-04-17T08:10:00,37.387724408537665,-5.980575814689911,47.23698242079898
BUS03,2025-04-17T08:11:00,37.385425009163264,-5.989895883834927,20.874523408932774
BUS03,2025-04-17T08:12:00,37.38172074421415,-5.982228149116099,30.876623578088946
BUS03,2025-04-17T08:13:00,37.38908538744567,-5.9861978340354485,25.976846497229985
BUS03,2025-04-17T08:14:00,37.38529715934228,-5.980447053520474,49.09733756492629
BUS03,2025-04-17T08:15:00,37.3880220633975,-5.988277131427376,0.0
BUS03,2025-04-17T08:16:00,37.38386337456867,-5.984837926613292,32.455056074432036
BUS03,2025-04-17T08:17:00,37.382875030409906,-5.989200215654199,45.97649544902306
BUS03,2025-04-17T08:18:00,37.388920753749794,-5.984189633764744,19.245882539146365
BUS03,2025-04-17T08:19:00,37.38219003743407,-5.9817948865231925,32.56698364162551
BUS03,2025-04-17T08:20:00,37.382977758072045,-5.9856787819441015,25.51049550504928
BUS03,2025-04-17T08:21:00,37.386783897109645,-5.982897610153121,31.114244866399872
BUS03,2025-04-17T08:22:00,37.38613312125557,-5.986155731838904,47.468211077083296
BUS03,2025-04-17T08:23:00,37.38379712409651,-5.984926555794707,34.592279092277295
BUS03,2025-04-17T08:24:00,37.38594298502973,-5.983240308157388,36.33607413805726
BUS03,2025-04-17T08:25:00,37.385716925099686,-5.980533274642661,0.0
BUS03,2025-04-17T08:26:00,37.387414099442914,-5.987016342466203,13.308368548772771
BUS03,2025-04-17T08:27:00,37.38971310417635,-5.987392058617744,40.95456672763504
BUS03,2025-04-17T08:28:00,37.38306398835159,-5.984830771488355,33.77577582743861
BUS03,2025-04-17T08:29:00,37.38632852867267,-5.9821543555979,17.67864417453748
BUS03,2025-04-17T08:30:00,37.38936108210258,-5.980033951033808,21.877732482384978
BUS03,2025-04-17T08:31:00,37.386101658743854,-5.989513306236435,22.639952226732156
BUS03,2025-04-17T08:32:00,37.38012239589339,-5.9804334359773605,43.30786746051246
BUS03,2025-04-17T08:33:00,37.38573731976655,-5.984258854260149,43.57670870531691
BUS03,2025-04-17T08:34:00,37.385941229874106,-5.983295127015722,26.907277954693765
BUS03,2025-04-17T08:35:00,37.38761814962528,-5.984506579050027,0.0
BUS03,2025-04-17T08:36:00,37.38199927562513,-5.987466198386146,31.835470268733044
BUS03,2025-04-17T08:37:00,37.383866476014504,-5.987084260907698,35.06560126076183
BUS03,2025-04-17T08:38:00,37.381961785803995,-5.9806975340509405,11.730490721197985
BUS03,2025-04-17T08:39:00,37.38789708084647,-5.983771339351401,22.2293868310356
BUS03,2025-04-17T08:40:00,37.38955525924431,-5.984624770734368,41.85979606000444
BUS03,2025-04-17T08:41:00,37.3869863621514,-5.98790119857017,20.761160104681508
BUS03,2025-04-17T08:42:00,37.380097298319896,-5.983772957279418,18.298228365224926
BUS03,2025-04-17T08:43:00,37.38133260033109,-5.986229249567046,24.487712565950407
BUS03,2025-04-17T08:44:00,37.38411954839203,-5.98805800696735,25.000642643789426
BUS03,2025-04-17T08:45:00,37.381373888217176,-5.9831969054251575,0.0
BUS03,2025-04-17T08:46:00,37.383447326810774,-5.984777566036107,27.49093270025183
BUS03,2025-04-17T08:47:00,37.381712037902595,-5.984319906297969,27.319213636396032
BUS03,2025-04-17T08:48:00,37.38504281811786,-5.982254828005729,49.86783069021621
BUS03,2025-04-17T08:49:00,37.388278488204506,-5.988717364843912,10.724168782483376
BUS03,2025-04-17T08:50:00,37.389670466290184,-5.988892730034135,40.90762091783061
BUS03,2025-04-17T08:51:00,37.3847566178712,-5.987375026484831,14.602870623381436
BUS03,2025-04-17T08:52:00,37.385310050621094,-5.981215562871873,38.07628575650791
BUS03,2025-04-17T08:53:00,37.38459748932784,-5.98398337864021,41.65279481024305
BUS03,2025-04-17T08:54:00,37.380250292403694,-5.989854325345774,14.975165029528533
BUS03,2025-04-17T08:55:00,37.3890551278696,-5.987770564216824,17.635212239942884
BUS03,2025-04-17T08:56:00,37.388187850076065,-5.982736376345126,34.73656668347586
BUS03,2025-04-17T08:57:00,37.387814033571765,-5.987104864774423,23.355340131433078
BUS03,2025-04-17T08:58:00,37.38939609796172,-5.988865567349518,32.63543151916637
BUS03,2025-04-17T08:59:00,37.38324545731884,-5.986496465866135,24.040557895464833
